activity_id,employee_id,start_date,sport_type,distance_m,end_date,comment
300,41293,2025-08-01 19:53:18,Randonnée,8846,2025-08-01 22:12:18,Bonne sortie
301,41293,2025-08-16 00:37:18,Randonnée,5935,2025-08-16 02:39:18,Objectif atteint !
302,41293,2025-08-17 03:03:18,Randonnée,5197,2025-08-17 05:20:18,
303,41293,2025-09-01 03:11:18,Randonnée,11259,2025-09-01 06:11:18,Reprise du sport :)
304,41293,2025-09-18 02:48:18,Randonnée,5103,2025-09-18 04:08:18,
305,41293,2025-09-18 22:04:18,Randonnée,10420,2025-09-19 00:22:18,Reprise du sport :)
306,41293,2025-09-30 01:56:18,Randonnée,6794,2025-09-30 03:30:18,Nouveau record personnel !
307,41293,2025-10-08 00:43:18,Randonnée,3721,2025-10-08 02:46:18,Reprise du sport :)
308,41293,2025-10-09 08:51:18,Randonnée,3523,2025-10-09 10:43:18,Belle séance !
309,41293,2025-10-23 22:24:18,Randonnée,13297,2025-10-24 01:14:18,Belle séance !
310,41293,2025-10-24 18:03:18,Randonnée,10397,2025-10-24 20:30:18,Super conditions aujourd'hui
311,41293,2025-10-25 22:24:18,Randonnée,4656,2025-10-26 00:00:18,
312,41293,2025-11-08 01:40:18,Randonnée,2254,2025-11-08 02:45:18,
313,41293,2025-11-19 07:01:18,Randonnée,3259,2025-11-19 08:12:18,Super conditions aujourd'hui
314,41293,2025-11-21 01:52:18,Randonnée,3376,2025-11-21 03:30:18,Objectif atteint !
315,41293,2025-12-07 20:51:18,Randonnée,5890,2025-12-07 22:10:18,
316,41293,2025-12-19 22:01:18,Randonnée,2192,2025-12-19 23:04:18,Bonne sortie
317,41293,2026-01-22 23:13:18,Randonnée,4939,2026-01-23 00:59:18,Super conditions aujourd'hui
318,41293,2026-02-04 18:05:18,Randonnée,12063,2026-02-04 20:55:18,
319,41293,2026-02-19 01:20:18,Randonnée,4369,2026-02-19 02:53:18,Séance de récupération
320,41293,2026-03-06 02:09:18,Randonnée,14877,2026-03-06 05:08:18,Super conditions aujourd'hui
321,41293,2026-03-08 19:13:18,Randonnée,3257,2026-03-08 20:28:18,Nouveau record personnel !
322,41293,2026-03-30 22:05:18,Randonnée,4282,2026-03-31 00:21:18,Objectif atteint !
323,41293,2026-04-02 17:59:18,Randonnée,2447,2026-04-02 19:06:18,Objectif atteint !
324,41293,2026-04-05 18:14:18,Randonnée,9608,2026-04-05 20:27:18,
325,41293,2026-04-07 08:06:18,Randonnée,4931,2026-04-07 09:57:18,
326,41293,2026-04-21 03:32:18,Randonnée,10126,2026-04-21 05:52:18,Fatigant mais satisfaisant
327,41293,2026-04-30 21:57:18,Randonnée,6470,2026-04-30 23:36:18,Nouveau record personnel !
328,86486,2025-05-16 02:01:18,Judo,,2025-05-16 02:43:18,
329,86486,2025-05-18 07:23:18,Judo,,2025-05-18 08:40:18,Fatigant mais satisfaisant
330,86486,2025-05-26 04:20:18,Judo,,2025-05-26 05:33:18,
331,86486,2025-05-29 08:48:18,Judo,,2025-05-29 10:10:18,Belle séance !
332,86486,2025-05-31 21:43:18,Judo,,2025-05-31 22:24:18,Belle séance !
333,86486,2025-06-01 02:14:18,Judo,,2025-06-01 03:36:18,Bonne sortie
334,86486,2025-06-05 04:27:18,Judo,,2025-06-05 05:20:18,Reprise du sport :)
335,86486,2025-06-08 07:29:18,Judo,,2025-06-08 08:40:18,Super conditions aujourd'hui
336,86486,2025-06-11 21:30:18,Judo,,2025-06-11 22:00:18,Reprise du sport :)
337,86486,2025-06-13 02:11:18,Judo,,2025-06-13 03:16:18,Belle séance !
338,86486,2025-06-13 22:48:18,Judo,,2025-06-14 00:11:18,Fatigant mais satisfaisant
339,86486,2025-06-14 06:17:18,Judo,,2025-06-14 07:46:18,Nouveau record personnel !
340,86486,2025-06-18 06:49:18,Judo,,2025-06-18 07:39:18,Nouveau record personnel !
341,86486,2025-06-21 18:56:18,Judo,,2025-06-21 19:59:18,Objectif atteint !
342,86486,2025-06-25 19:26:18,Judo,,2025-06-25 20:55:18,
343,86486,2025-06-27 07:06:18,Judo,,2025-06-27 07:48:18,Super conditions aujourd'hui
344,86486,2025-06-30 00:23:18,Judo,,2025-06-30 00:56:18,
345,86486,2025-07-03 05:16:18,Judo,,2025-07-03 05:46:18,Super conditions aujourd'hui
346,86486,2025-07-06 05:30:18,Judo,,2025-07-06 06:14:18,
347,86486,2025-07-11 18:23:18,Judo,,2025-07-11 19:10:18,Bonne sortie
348,86486,2025-07-15 01:03:18,Judo,,2025-07-15 02:16:18,Fatigant mais satisfaisant
349,86486,2025-07-19 02:53:18,Judo,,2025-07-19 04:12:18,
350,86486,2025-07-25 18:38:18,Judo,,2025-07-25 19:20:18,Séance de récupération
351,86486,2025-07-31 23:14:18,Judo,,2025-07-31 23:45:18,
352,86486,2025-08-07 22:37:18,Judo,,2025-08-07 23:28:18,
353,86486,2025-08-08 03:52:18,Judo,,2025-08-08 05:14:18,Objectif atteint !
354,86486,2025-08-09 08:30:18,Judo,,2025-08-09 09:33:18,
355,86486,2025-08-18 03:10:18,Judo,,2025-08-18 03:56:18,Objectif atteint !
356,86486,2025-09-04 03:03:18,Judo,,2025-09-04 04:28:18,Super conditions aujourd'hui
357,86486,2025-09-27 01:14:18,Judo,,2025-09-27 02:15:18,
358,86486,2025-10-12 04:59:18,Judo,,2025-10-12 05:39:18,
359,86486,2025-10-15 08:29:18,Judo,,2025-10-15 09:08:18,
360,86486,2025-10-21 23:37:18,Judo,,2025-10-22 00:20:18,Objectif atteint !
361,86486,2025-10-23 20:02:18,Judo,,2025-10-23 21:28:18,Nouveau record personnel !
362,86486,2025-11-08 18:50:18,Judo,,2025-11-08 20:02:18,Objectif atteint !
363,86486,2025-11-16 04:47:18,Judo,,2025-11-16 06:06:18,Séance de récupération
364,86486,2025-11-24 22:50:18,Judo,,2025-11-25 00:16:18,Super conditions aujourd'hui
365,86486,2025-11-26 04:33:18,Judo,,2025-11-26 05:53:18,
366,86486,2025-11-27 03:40:18,Judo,,2025-11-27 04:17:18,Nouveau record personnel !
367,86486,2025-12-01 22:06:18,Judo,,2025-12-01 23:25:18,Nouveau record personnel !
368,86486,2025-12-11 20:15:18,Judo,,2025-12-11 21:31:18,
369,86486,2025-12-15 22:39:18,Judo,,2025-12-15 23:09:18,Nouveau record personnel !
370,86486,2025-12-19 22:58:18,Judo,,2025-12-20 00:21:18,
371,86486,2025-12-22 02:01:18,Judo,,2025-12-22 02:55:18,Belle séance !
372,86486,2025-12-23 06:53:18,Judo,,2025-12-23 08:17:18,
373,86486,2025-12-31 18:54:18,Judo,,2025-12-31 19:44:18,Super conditions aujourd'hui
374,86486,2026-01-06 04:13:18,Judo,,2026-01-06 04:50:18,Bonne sortie
375,86486,2026-01-08 19:37:18,Judo,,2026-01-08 20:29:18,
376,86486,2026-01-10 19:00:18,Judo,,2026-01-10 19:42:18,Nouveau record personnel !
377,86486,2026-01-12 19:50:18,Judo,,2026-01-12 20:40:18,
378,86486,2026-01-15 03:01:18,Judo,,2026-01-15 04:05:18,Reprise du sport :)
379,86486,2026-01-19 00:36:18,Judo,,2026-01-19 01:08:18,Belle séance !
380,86486,2026-01-24 03:42:18,Judo,,2026-01-24 04:43:18,Nouveau record personnel !
381,86486,2026-01-29 20:48:18,Judo,,2026-01-29 22:03:18,Super conditions aujourd'hui
382,86486,2026-02-10 03:28:18,Judo,,2026-02-10 04:00:18,Nouveau record personnel !
383,86486,2026-04-03 08:14:18,Judo,,2026-04-03 08:56:18,Bonne sortie
384,86486,2026-04-06 23:25:18,Judo,,2026-04-07 00:24:18,Belle séance !
385,86486,2026-04-10 07:43:18,Judo,,2026-04-10 09:08:18,Belle séance !
386,86486,2026-05-09 08:27:18,Judo,,2026-05-09 09:49:18,Super conditions aujourd'hui
387,89943,2025-05-11 05:41:18,Randonnée,7504,2025-05-11 07:33:18,Nouveau record personnel !
388,89943,2025-05-21 22:22:18,Randonnée,13575,2025-05-22 01:17:18,Super conditions aujourd'hui
389,89943,2025-05-22 23:35:18,Randonnée,9370,2025-05-23 01:49:18,Reprise du sport :)
390,89943,2025-05-31 04:49:18,Randonnée,6532,2025-05-31 07:27:18,Fatigant mais satisfaisant
391,89943,2025-06-09 06:22:18,Randonnée,12677,2025-06-09 09:01:18,
392,89943,2025-06-15 02:37:18,Randonnée,6376,2025-06-15 05:07:18,Objectif atteint !
393,89943,2025-06-21 05:29:18,Randonnée,3143,2025-06-21 06:47:18,Séance de récupération
394,89943,2025-06-25 07:42:18,Randonnée,3643,2025-06-25 08:45:18,
395,89943,2025-06-26 23:30:18,Randonnée,6243,2025-06-27 00:59:18,
396,89943,2025-07-04 02:10:18,Randonnée,8091,2025-07-04 04:01:18,Bonne sortie
397,89943,2025-07-17 03:27:18,Randonnée,7475,2025-07-17 05:47:18,Bonne sortie
398,89943,2025-07-26 04:03:18,Randonnée,10965,2025-07-26 06:13:18,Fatigant mais satisfaisant
399,89943,2025-07-28 05:45:18,Randonnée,5258,2025-07-28 06:54:18,Super conditions aujourd'hui
400,89943,2025-08-05 19:08:18,Randonnée,10442,2025-08-05 21:53:18,Reprise du sport :)
401,89943,2025-08-06 03:29:18,Randonnée,2670,2025-08-06 04:34:18,Nouveau record personnel !
402,89943,2025-08-06 06:12:18,Randonnée,4984,2025-08-06 07:44:18,Bonne sortie
403,89943,2025-08-06 19:51:18,Randonnée,9286,2025-08-06 21:41:18,
404,89943,2025-08-08 00:25:18,Randonnée,3474,2025-08-08 01:43:18,Reprise du sport :)
405,89943,2025-08-08 22:18:18,Randonnée,6759,2025-08-09 01:11:18,Nouveau record personnel !
406,89943,2025-08-09 20:35:18,Randonnée,6253,2025-08-09 22:07:18,Séance de récupération
407,89943,2025-08-22 18:38:18,Randonnée,4878,2025-08-22 19:39:18,Fatigant mais satisfaisant
408,89943,2025-08-26 03:50:18,Randonnée,2858,2025-08-26 05:24:18,Fatigant mais satisfaisant
409,89943,2025-08-29 22:05:18,Randonnée,10133,2025-08-30 00:27:18,Reprise du sport :)
410,89943,2025-09-02 00:33:18,Randonnée,4329,2025-09-02 01:33:18,Super conditions aujourd'hui
411,89943,2025-09-04 08:48:18,Randonnée,5770,2025-09-04 10:03:18,Fatigant mais satisfaisant
412,89943,2025-09-07 04:53:18,Randonnée,9515,2025-09-07 06:53:18,Objectif atteint !
413,89943,2025-09-18 08:40:18,Randonnée,5043,2025-09-18 11:14:18,Reprise du sport :)
414,89943,2025-09-19 05:41:18,Randonnée,7672,2025-09-19 07:15:18,
415,89943,2025-09-24 07:48:18,Randonnée,4676,2025-09-24 09:12:18,Objectif atteint !
416,89943,2025-09-26 03:33:18,Randonnée,5555,2025-09-26 05:13:18,Fatigant mais satisfaisant
417,89943,2025-09-28 07:34:18,Randonnée,9043,2025-09-28 09:35:18,Belle séance !
418,89943,2025-10-08 02:34:18,Randonnée,6345,2025-10-08 03:52:18,
419,89943,2025-10-15 07:48:18,Randonnée,5549,2025-10-15 10:02:18,Super conditions aujourd'hui
420,89943,2025-10-18 08:31:18,Randonnée,13066,2025-10-18 11:26:18,Super conditions aujourd'hui
421,89943,2025-10-31 02:09:18,Randonnée,5195,2025-10-31 03:19:18,Super conditions aujourd'hui
422,89943,2025-10-31 22:19:18,Randonnée,14112,2025-11-01 01:12:18,Super conditions aujourd'hui
423,89943,2025-11-05 18:30:18,Randonnée,5889,2025-11-05 20:59:18,
424,89943,2025-11-12 05:40:18,Randonnée,2956,2025-11-12 06:48:18,
425,89943,2025-11-14 02:41:18,Randonnée,6609,2025-11-14 05:10:18,Belle séance !
426,89943,2025-11-15 06:04:18,Randonnée,6309,2025-11-15 08:31:18,Fatigant mais satisfaisant
427,89943,2025-11-24 19:38:18,Randonnée,3880,2025-11-24 21:01:18,Fatigant mais satisfaisant
428,89943,2025-11-30 08:57:18,Randonnée,8363,2025-11-30 11:39:18,Belle séance !
429,89943,2025-12-09 18:04:18,Randonnée,8375,2025-12-09 20:32:18,Objectif atteint !
430,89943,2025-12-11 04:15:18,Randonnée,4468,2025-12-11 05:20:18,Fatigant mais satisfaisant
431,89943,2025-12-17 22:12:18,Randonnée,3067,2025-12-17 23:28:18,
432,89943,2025-12-26 06:36:18,Randonnée,14318,2025-12-26 09:36:18,
433,89943,2026-01-11 07:41:18,Randonnée,8589,2026-01-11 09:33:18,Objectif atteint !
434,89943,2026-01-18 04:15:18,Randonnée,4889,2026-01-18 06:06:18,Super conditions aujourd'hui
435,89943,2026-01-31 21:28:18,Randonnée,5105,2026-01-31 22:46:18,Belle séance !
436,89943,2026-02-11 07:40:18,Randonnée,5101,2026-02-11 08:43:18,Nouveau record personnel !
437,89943,2026-02-14 01:54:18,Randonnée,4637,2026-02-14 02:58:18,
438,89943,2026-02-14 04:46:18,Randonnée,9924,2026-02-14 06:47:18,Fatigant mais satisfaisant
439,89943,2026-02-20 22:42:18,Randonnée,8242,2026-02-21 01:40:18,Séance de récupération
440,89943,2026-02-28 22:02:18,Randonnée,6385,2026-02-28 23:18:18,
441,89943,2026-03-03 06:26:18,Randonnée,7605,2026-03-03 08:15:18,Fatigant mais satisfaisant
442,89943,2026-03-16 01:07:18,Randonnée,3483,2026-03-16 02:56:18,
443,89943,2026-03-18 04:36:18,Randonnée,5097,2026-03-18 05:42:18,Belle séance !
444,89943,2026-03-20 00:48:18,Randonnée,9242,2026-03-20 02:53:18,Fatigant mais satisfaisant
445,89943,2026-03-20 04:26:18,Randonnée,14502,2026-03-20 07:18:18,Super conditions aujourd'hui
446,89943,2026-03-25 05:45:18,Randonnée,6249,2026-03-25 07:16:18,Fatigant mais satisfaisant
447,89943,2026-03-27 18:59:18,Randonnée,12642,2026-03-27 21:32:18,
448,89943,2026-04-04 00:25:18,Randonnée,5315,2026-04-04 02:44:18,Fatigant mais satisfaisant
449,89943,2026-04-05 22:02:18,Randonnée,13074,2026-04-06 00:41:18,Séance de récupération
450,89943,2026-04-06 04:09:18,Randonnée,2378,2026-04-06 05:17:18,Reprise du sport :)
451,89943,2026-04-07 20:36:18,Randonnée,2587,2026-04-07 21:36:18,Nouveau record personnel !
452,89943,2026-04-11 03:46:18,Randonnée,6622,2026-04-11 05:09:18,Fatigant mais satisfaisant
453,89943,2026-04-17 00:02:18,Randonnée,9199,2026-04-17 02:59:18,Reprise du sport :)
454,89943,2026-04-28 00:11:18,Randonnée,5422,2026-04-28 02:55:18,Bonne sortie
455,34922,2025-05-20 18:44:18,Tennis,,2025-05-20 20:06:18,Objectif atteint !
456,34922,2025-05-20 22:15:18,Tennis,,2025-05-20 22:52:18,
457,34922,2025-06-03 03:41:18,Tennis,,2025-06-03 04:13:18,Super conditions aujourd'hui
458,34922,2025-06-05 23:02:18,Tennis,,2025-06-05 23:38:18,
459,34922,2025-06-10 08:15:18,Tennis,,2025-06-10 09:42:18,
460,34922,2025-06-30 07:18:18,Tennis,,2025-06-30 08:10:18,Bonne sortie
461,34922,2025-07-05 01:53:18,Tennis,,2025-07-05 02:41:18,Super conditions aujourd'hui
462,34922,2025-07-08 05:25:18,Tennis,,2025-07-08 06:28:18,Fatigant mais satisfaisant
463,34922,2025-07-12 06:59:18,Tennis,,2025-07-12 07:29:18,Super conditions aujourd'hui
464,34922,2025-07-27 01:22:18,Tennis,,2025-07-27 02:21:18,Super conditions aujourd'hui
465,34922,2025-08-17 22:47:18,Tennis,,2025-08-17 23:28:18,
466,34922,2025-08-22 02:20:18,Tennis,,2025-08-22 03:29:18,
467,34922,2025-08-30 03:44:18,Tennis,,2025-08-30 05:14:18,
468,34922,2025-09-04 01:38:18,Tennis,,2025-09-04 02:59:18,Fatigant mais satisfaisant
469,34922,2025-09-15 21:12:18,Tennis,,2025-09-15 21:57:18,
470,34922,2025-11-13 20:34:18,Tennis,,2025-11-13 21:48:18,Super conditions aujourd'hui
471,34922,2025-11-17 01:15:18,Tennis,,2025-11-17 02:12:18,Séance de récupération
472,34922,2025-11-18 18:38:18,Tennis,,2025-11-18 19:38:18,Séance de récupération
473,34922,2025-12-04 06:24:18,Tennis,,2025-12-04 07:39:18,Objectif atteint !
474,34922,2025-12-05 02:00:18,Tennis,,2025-12-05 02:34:18,
475,34922,2025-12-06 00:07:18,Tennis,,2025-12-06 00:38:18,Belle séance !
476,34922,2025-12-07 22:09:18,Tennis,,2025-12-07 23:20:18,Belle séance !
477,34922,2025-12-12 22:11:18,Tennis,,2025-12-12 23:18:18,Belle séance !
478,34922,2025-12-18 23:36:18,Tennis,,2025-12-19 00:56:18,
479,34922,2025-12-21 06:41:18,Tennis,,2025-12-21 07:48:18,Nouveau record personnel !
480,34922,2025-12-23 18:09:18,Tennis,,2025-12-23 18:55:18,
481,34922,2026-01-01 20:35:18,Tennis,,2026-01-01 21:57:18,Nouveau record personnel !
482,34922,2026-01-08 01:41:18,Tennis,,2026-01-08 02:37:18,Objectif atteint !
483,34922,2026-01-29 05:03:18,Tennis,,2026-01-29 06:32:18,Objectif atteint !
484,34922,2026-01-31 00:28:18,Tennis,,2026-01-31 01:48:18,Reprise du sport :)
485,34922,2026-02-10 20:56:18,Tennis,,2026-02-10 22:01:18,Belle séance !
486,34922,2026-02-10 23:00:18,Tennis,,2026-02-10 23:40:18,Séance de récupération
487,34922,2026-03-06 07:21:18,Tennis,,2026-03-06 08:50:18,
488,34922,2026-03-19 01:34:18,Tennis,,2026-03-19 02:54:18,Nouveau record personnel !
489,34922,2026-04-01 03:20:18,Tennis,,2026-04-01 04:46:18,Nouveau record personnel !
490,34922,2026-04-03 20:22:18,Tennis,,2026-04-03 21:42:18,Reprise du sport :)
491,34922,2026-04-20 19:33:18,Tennis,,2026-04-20 20:35:18,
492,34922,2026-05-03 18:56:18,Tennis,,2026-05-03 20:13:18,Nouveau record personnel !
493,34922,2026-05-09 08:39:18,Tennis,,2026-05-09 09:13:18,Bonne sortie
494,57589,2025-05-13 21:50:18,Running,2670,2025-05-13 22:08:18,
495,57589,2025-05-19 23:06:18,Running,6311,2025-05-19 23:40:18,Fatigant mais satisfaisant
496,57589,2025-05-26 19:51:18,Running,9430,2025-05-26 20:22:18,Fatigant mais satisfaisant
497,57589,2025-06-03 01:59:18,Running,9554,2025-06-03 02:41:18,Bonne sortie
498,57589,2025-06-05 19:15:18,Running,4817,2025-06-05 19:32:18,Belle séance !
499,57589,2025-06-16 00:54:18,Running,5221,2025-06-16 01:12:18,Objectif atteint !
500,57589,2025-07-02 23:29:18,Running,8064,2025-07-02 23:53:18,Séance de récupération
501,57589,2025-07-04 22:09:18,Running,9073,2025-07-04 22:37:18,
502,57589,2025-07-15 04:40:18,Running,5011,2025-07-15 05:09:18,Belle séance !
503,57589,2025-07-20 00:01:18,Running,7106,2025-07-20 00:24:18,Objectif atteint !
504,57589,2025-07-22 22:58:18,Running,8671,2025-07-22 23:39:18,
505,57589,2025-07-25 07:05:18,Running,5338,2025-07-25 07:23:18,Objectif atteint !
506,57589,2025-07-28 04:21:18,Running,5218,2025-07-28 04:54:18,Super conditions aujourd'hui
507,57589,2025-07-30 20:38:18,Running,4709,2025-07-30 21:00:18,
508,57589,2025-08-09 21:42:18,Running,10569,2025-08-09 22:13:18,Belle séance !
509,57589,2025-08-11 06:36:18,Running,9957,2025-08-11 07:13:18,Fatigant mais satisfaisant
510,57589,2025-08-11 21:12:18,Running,11600,2025-08-11 21:48:18,
511,57589,2025-08-17 21:12:18,Running,7990,2025-08-17 21:48:18,Bonne sortie
512,57589,2025-08-18 18:04:18,Running,6540,2025-08-18 18:39:18,Bonne sortie
513,57589,2025-08-19 00:35:18,Running,3810,2025-08-19 00:55:18,Nouveau record personnel !
514,57589,2025-08-20 06:29:18,Running,5404,2025-08-20 07:01:18,
515,57589,2025-08-22 02:13:18,Running,9801,2025-08-22 02:57:18,
516,57589,2025-09-25 03:12:18,Running,6325,2025-09-25 03:37:18,Fatigant mais satisfaisant
517,57589,2025-09-30 07:21:18,Running,3469,2025-09-30 07:46:18,Bonne sortie
518,57589,2025-10-21 02:40:18,Running,5786,2025-10-21 03:06:18,Bonne sortie
519,57589,2025-10-29 08:18:18,Running,5108,2025-10-29 08:50:18,Reprise du sport :)
520,57589,2025-11-04 23:04:18,Running,8963,2025-11-04 23:45:18,Fatigant mais satisfaisant
521,57589,2025-11-05 01:02:18,Running,12240,2025-11-05 01:40:18,Séance de récupération
522,57589,2025-11-07 08:11:18,Running,9783,2025-11-07 08:41:18,Fatigant mais satisfaisant
523,57589,2025-11-10 19:53:18,Running,10513,2025-11-10 20:35:18,Reprise du sport :)
524,57589,2025-12-10 03:20:18,Running,8661,2025-12-10 03:52:18,Bonne sortie
525,57589,2025-12-14 02:47:18,Running,7573,2025-12-14 03:32:18,Nouveau record personnel !
526,57589,2026-01-07 08:32:18,Running,3949,2026-01-07 08:56:18,Objectif atteint !
527,57589,2026-01-14 04:31:18,Running,3587,2026-01-14 04:46:18,
528,57589,2026-01-16 18:52:18,Running,13129,2026-01-16 19:35:18,
529,57589,2026-01-19 06:06:18,Running,10032,2026-01-19 06:47:18,Bonne sortie
530,57589,2026-01-20 04:17:18,Running,4076,2026-01-20 04:42:18,Super conditions aujourd'hui
531,57589,2026-01-30 06:54:18,Running,7900,2026-01-30 07:24:18,Belle séance !
532,57589,2026-01-30 18:55:18,Running,3505,2026-01-30 19:12:18,
533,57589,2026-01-31 08:19:18,Running,6639,2026-01-31 08:42:18,Belle séance !
534,57589,2026-02-01 04:03:18,Running,11373,2026-02-01 04:37:18,
535,57589,2026-02-02 20:46:18,Running,3563,2026-02-02 21:12:18,Belle séance !
536,57589,2026-02-08 05:13:18,Running,12938,2026-02-08 05:54:18,Fatigant mais satisfaisant
537,57589,2026-02-10 05:09:18,Running,11607,2026-02-10 05:45:18,
538,57589,2026-02-20 18:15:18,Running,7649,2026-02-20 18:47:18,Super conditions aujourd'hui
539,57589,2026-03-05 02:30:18,Running,4879,2026-03-05 02:48:18,Bonne sortie
540,57589,2026-03-17 19:17:18,Running,6532,2026-03-17 19:36:18,Reprise du sport :)
541,57589,2026-03-21 20:40:18,Running,15230,2026-03-21 21:24:18,Fatigant mais satisfaisant
542,57589,2026-03-24 05:06:18,Running,12716,2026-03-24 05:51:18,
543,57589,2026-03-24 22:59:18,Running,4520,2026-03-24 23:16:18,
544,57589,2026-04-02 05:31:18,Running,7429,2026-04-02 05:54:18,Belle séance !
545,57589,2026-04-20 22:12:18,Running,3833,2026-04-20 22:27:18,Belle séance !
546,57589,2026-04-29 20:04:18,Running,10653,2026-04-29 20:40:18,Super conditions aujourd'hui
547,76076,2025-05-12 23:19:18,Football,,2025-05-13 00:13:18,Nouveau record personnel !
548,76076,2025-05-16 20:22:18,Football,,2025-05-16 21:09:18,Objectif atteint !
549,76076,2025-05-19 08:37:18,Football,,2025-05-19 09:38:18,Belle séance !
550,76076,2025-05-19 21:31:18,Football,,2025-05-19 22:58:18,
551,76076,2025-05-24 07:49:18,Football,,2025-05-24 08:55:18,Fatigant mais satisfaisant
552,76076,2025-05-24 23:46:18,Football,,2025-05-25 00:41:18,Nouveau record personnel !
553,76076,2025-05-25 04:32:18,Football,,2025-05-25 05:40:18,Super conditions aujourd'hui
554,76076,2025-05-26 20:09:18,Football,,2025-05-26 21:37:18,Séance de récupération
555,76076,2025-05-29 03:45:18,Football,,2025-05-29 04:43:18,
556,76076,2025-05-29 21:22:18,Football,,2025-05-29 22:39:18,
557,76076,2025-06-07 01:48:18,Football,,2025-06-07 02:58:18,Super conditions aujourd'hui
558,76076,2025-06-13 02:33:18,Football,,2025-06-13 03:38:18,
559,76076,2025-06-17 06:57:18,Football,,2025-06-17 07:33:18,Reprise du sport :)
560,76076,2025-06-17 21:09:18,Football,,2025-06-17 22:38:18,
561,76076,2025-07-05 01:37:18,Football,,2025-07-05 02:13:18,Séance de récupération
562,76076,2025-07-11 18:03:18,Football,,2025-07-11 19:28:18,Reprise du sport :)
563,76076,2025-07-18 07:23:18,Football,,2025-07-18 08:15:18,Séance de récupération
564,76076,2025-07-19 20:48:18,Football,,2025-07-19 21:19:18,Belle séance !
565,76076,2025-08-02 02:39:18,Football,,2025-08-02 03:27:18,
566,76076,2025-08-10 04:06:18,Football,,2025-08-10 04:49:18,
567,76076,2025-08-14 04:59:18,Football,,2025-08-14 05:53:18,Reprise du sport :)
